s,I
0.03393393393393394,0.00023220148846668243
0.03398398398398399,0.000229697583148649
0.03403403403403404,0.00022722004515979958
0.03408408408408409,0.00022476860591736755
0.03413413413413413,0.00022234299944113117
0.03418418418418418,0.000219942962330221
0.03423423423423423,0.0002175682337400979
0.03428428428428428,0.0002152185553597046
0.03433433433433433,0.00021289367138879463
0.03438438438438438,0.00021059332851542693
0.03443443443443443,0.00020831727589363836
0.03448448448448448,0.0002060652651212807
0.03453453453453453,0.0002038370502180335
0.034584584584584584,0.0002016323876035797
0.034634634634634634,0.00019945103607595593
0.034684684684684684,0.0001972927567900638
0.034734734734734735,0.00019515731323635396
0.034784784784784785,0.00019304447121966994
0.034834834834834835,0.00019095399883826272
0.034884884884884886,0.000188885666462964
0.034934934934934936,0.00018683924671652775
0.034984984984984986,0.00018481451445312934
0.035035035035035036,0.00018281124673803125
0.03508508508508509,0.00018082922282740442
0.03513513513513514,0.00017886822414831443
0.03518518518518519,0.00017692803427886203
0.03523523523523524,0.00017500843892848645
0.03528528528528529,0.00017310922591842133
0.03533533533533534,0.0001712301851623118
0.03538538538538539,0.0001693711086469824
0.03543543543543543,0.00016753179041336465
0.03548548548548548,0.00016571202653757315
0.03553553553553553,0.00016391161511214022
0.03558558558558558,0.00016213035622739686
0.03563563563563563,0.00016036805195301059
0.035685685685685684,0.00015862450631966827
0.035735735735735734,0.0001568995253009132
0.035785785785785784,0.00015519291679512632
0.035835835835835834,0.0001535044906076592
0.035885885885885885,0.00015183405843310983
0.035935935935935935,0.00015018143383774824
0.035985985985985985,0.00014854643224208327
0.036036036036036036,0.00014692887090357707
0.036086086086086086,0.00014532856889949933
0.036136136136136136,0.00014374534710992736
0.03618618618618619,0.00014217902820088405
0.03623623623623624,0.00014062943660761996
0.03628628628628629,0.0001390963985180314
0.03633633633633634,0.00013757974185622118
0.03638638638638639,0.00013607929626619313
0.03643643643643644,0.00013459489309568774
0.03648648648648649,0.0001331263653801501
0.03653653653653654,0.0001316735478268366
0.03658658658658659,0.0001302362767990524
0.03663663663663664,0.0001288143903005261
0.03668668668668669,0.00012740772795991328
0.03673673673673674,0.00012601613101543538
0.03678678678678678,0.00012463944229964565
0.036836836836836834,0.00012327750622432895
0.036886886886886884,0.00012193016876552669
0.036936936936936934,0.00012059727744869376
0.036986986986986985,0.00011927868133397912
0.037037037037037035,0.0001179742310016364
0.037087087087087085,0.00011668377853755661
0.037137137137137136,0.00011540717751892892
0.037187187187187186,0.00011414428300002196
0.037237237237237236,0.00011289495149809148
0.037287287287287287,0.00011165904097940674
0.03733733733733734,0.0001104364108454015
0.03738738738738739,0.00010922692191894211
0.03743743743743744,0.00010803043643071849
0.03748748748748749,0.00010684681800575055
0.03753753753753754,0.00010567593165001554
